Date: <<2010/12/13 23:24:37>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:24:37>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:24:37>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:24:37>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:24:37>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:25:33>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:27:21>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:31:07>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/13 23:32:49>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/15 22:32:46>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 16:40:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 18:11:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<101>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:25:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:25:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:28:45>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:28:45>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:31:20>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:31:20>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:34:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:34:18>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:35:53>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:35:53>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:38:08>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once(../hard/HardManager.php) [<a href='function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:38:08>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<17>>, Description: <<include_once() [<a href='function.include'>function.include</a>]: Failed opening '../hard/HardManager.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:38:08>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:38:08>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/defaultProject/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:38:08>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
Date: <<2010/12/20 22:38:08>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<DevStruct::include() [<a href='function.include'>function.include</a>]: Failed opening '../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/project/../app/defaultApp/config.php' for inclusion (include_path='.:/usr/share/php:/usr/share/pear')>> 
Date: <<2010/12/20 22:38:08>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<DevStruct::include(../../tools/ToolDevelop/plugins/ProjectAdmin/server/templates/plugins/defaultPlugin/config.php) [<a href='devstruct.include'>devstruct.include</a>]: failed to open stream: No such file or directory>> 
